42KmnheUHt3UaQFoAKnipLgBJ1Zm427heJdQcHGPtnjc,101,$TURBO,TURBO on Solana,7,https://arweave.net/FVrzsx6r7mwCakD64Axt59qAB_g-nvYfA0wvWydw5u0,[community],null
inL8PMVd6iiW3RCBJnr5AsrRN6nqr4BTrcNuQWQSkvY,101,IN,Sol Invictus,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/inL8PMVd6iiW3RCBJnr5AsrRN6nqr4BTrcNuQWQSkvY/logo-owl.png,[old-registry],null
DeaKMzAeZja3Mh5okZE6WUvygLP3Lfuvm6Rg78HqXTz9,101,SOLNIC,Solnic,6,https://gateway.irys.xyz/y0Hlgi1BbUfWCfJ2a407UrlViwN0Fa3cjLikgrVCpWI,[community],null
4xnxNjLkeVoJEAUFjj5xTvkdTLGYHtrdyyXThGDFhwmr,101,GOFURS,GOFURS Del Sol,6,https://arweave.net/X9m1CVUfzInuKry4cjZrarZE_omTtbwPXrSeaHvkvWE,[community],null
76gDMbyohg6yHy6XJ2Rn9kxC22Q6v6uYpPXxkiwR5ota,101,MOAR,MOAR GAINZ,6,https://bafkreidv3a37niwg56nytrh2dijfs3vqzebedww6dt5fp2kr46pst7kyui.ipfs.nftstorage.link,[community, token-2022],null
8Yv9Jz4z7BUHP68dz8E8m3tMe6NKgpMUKn8KVqrPA6Fr,101,aaUSDC,Wrapped USDC (Allbridge from Avalanche),9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v/logo.png,[old-registry],null
2LuXDpkn7ZWMqufwgUv7ZisggGkSE5FpeHCHBsRgLg3m,101,dainSOL,dainSOL,9,https://tca2vwit4gdsuwo3evencavzatf6sdit6e3xpiw374fmid45q55q.arweave.net/mIGq2RPhhypZ2yVI0QK5BMvpDRPxN3ei2_8KxA-dh3s,[community],null
AJd5bi9wK4GupVf9XeftfrzQraQVthErLxEtdHv5qEHU,101,SMOLCAT,Smol Cat,9,https://bafkreigvfvqnfq7wvned2hbt6esd55iefkck2o7oookiyklgvmd2fmduzi.ipfs.nftstorage.link/,[community],null
HovGjrBGTfna4dvg6exkMxXuexB3tUfEZKcut8AWowXj,101,FCON,Space Falcon,4,https://raw.githubusercontent.com/spacefalcon-io/crypto/main/logo.svg,[old-registry],coingeckoId:spacefalcon
GEJpt3Wjmr628FqXxTgxMce1pLntcPV4uFi8ksxMyPQh,101,daoSOL,daoSOL Token,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/GEJpt3Wjmr628FqXxTgxMce1pLntcPV4uFi8ksxMyPQh/logo.png,[old-registry, solana-fm],coingeckoId:daosol
6DSqVXg9WLTWgz6LACqxN757QdHe1sCqkUfojWmxWtok,101,CORN,Solanacorn,7,https://arweave.net/c_Tbuf4_HSFuogvTV1_FaqqbQipml9YlAETM941s178,[community],coingeckoId:solanacorn
ChVzxWRmrTeSgwd3Ui3UumcN8KX7VK3WaD4KGeSKpypj,101,SUSHI,SushiToken (Portal),8,https://raw.githubusercontent.com/wormhole-foundation/wormhole-token-list/main/assets/SUSHI_wh.png,[wormhole, old-registry, solana-fm],coingeckoId:sushi
4B619RbcXbXrKTzNVgDSRiUn9wfxWgA1w1oFLveGacNy,101,HCOIN,Hydrogencoin,3,https://raw.githubusercontent.com/dataalg/Hydrogen/main/4B619RbcXbXrKTzNVgDSRiUn9wfxWgA1w1oFLveGacNy/logo.png,[old-registry],null
4VC7UYqBo9Siw8ZnkPXfw9D3dzYCiVrPDzs9XRtyRJMH,101,Labz,Insane Labz,9,https://ipfs.io/ipfs/QmUaVz9d9UfVHyfq2pskZQWCiE25LdRpwRXMeaM4VWYbWe,[community],coingeckoId:insane-labz
GTTS8jkhmfWBdYyKNSgbDQeYqVkpALkP98YJRGbRbvUA,101,XTV,XTV,9,https://dd.dexscreener.com/ds-data/tokens/solana/GTTS8jkhmfWBdYyKNSgbDQeYqVkpALkP98YJRGbRbvUA.png?size=lg&key=591e51,[community],null
V7ntWk4D9Frwaec2CUjMRMMsJG28Cd31HxDKNdP1qjM,101,$Clown,ClownOnSolana,9,https://arweave.net/q1EkX68UfbUnvjpA87GaRjGxVaP6f0lYMBeQXmFzN6w,[community],null
yPRTUpLDftNej7p6QofNYgRArRXsm6Mvkzohj4bh4WM,101,yPRT,yPRT (Parrot Yield Token),6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/yPRTUpLDftNej7p6QofNYgRArRXsm6Mvkzohj4bh4WM/logo.svg,[old-registry, solana-fm],null
GGEMxCsqM74URiXdY46VcaSW73a4yfHfJKrJrUmDVpEF,101,$GGEM,Guild Saga Gems,9,https://img-cdn.magiceden.dev/rs:fill:400:400:0:0/plain/https://gs-token.s3.us-west-2.amazonaws.com/guild-saga-gems-logo.png,[community, solana-fm],null
DoVRzHXXicZucnuskdMg7DePhBHFkhvvhta5nf1deFoQ,101,WINE,Wine,6,https://ipfs.io/ipfs/QmPBZhPerrYygkw8gwDgs7yhyTbi8diBQ26PwcgcTQmPuZ,[community],null
4sp2EUDrQf46rZun6sYAWzjrXwUpx2T3njuoKmV766RJ,101,HAMI,HAMI,9,https://statics.solscan.io/cdn/imgs/s60?ref=68747470733a2f2f697066732e696f2f697066732f516d526579545254426a4257524c746b6d6d4b416569444d5358694b7242796f574b5455454b3548315356583442,[community],coingeckoId:hami
J9nsngni1Pavf4ijP4R9QBaD1yEzKzzUQ1vVgcDQT18J,101,POLYGONE,Polygone on SOL,5,https://bafkreidlnj7ne4bnygpn45x2k464vw7xzudib3vtecqwkczo4adbcnn2sm.ipfs.nftstorage.link/,[community],null
oreoN2tQbHXVaZsr3pf66A48miqcBXCDJozganhEJgz,101,ORE,Ore,9,https://ore.supply/icon.png,[community],coingeckoId:ore
3Rcc6tMyS7ZEa29dxV4g3J5StorS9J1dn98gd42pZTk1,101,MIMANY,MIMANY,6,https://bafybeicmv6htlk6vqunx4jifj52txzebkmvxiq3ph66igoqwbqnzkcbntq.ipfs.cf-ipfs.com/,[community],coingeckoId:mimany
D9mFkgnZHnQGRtZKvnJ44yvoLtJmfBZRahXiUKcAzRE4,101,SBABE,SNOOPYBABE,6,https://bafkreifqg2pcpxdqgsdkh77dxarzskvww64w34dxxcdorpizcoynfrcxa4.ipfs.nftstorage.link,[community],coingeckoId:snoopybabe
65nTNuJGHme4PQvKQyJykKp1bJAkK4A8Q66sd2yBWugf,101,RBT,RIBBIT,6,https://bafkreia3t3g3ecvvq7i5mgivvelysuhn5s6hzrulxmbkwgj5tgpsjtufge.ipfs.nftstorage.link,[community],coingeckoId:ribbit-2
HKfs24UEDQpHS5hUyKYkHd9q7GY5UQ679q2bokeL2whu,101,TINY,TinyBits,6,https://tinycolony.io/tinycolonytoken.png,[old-registry, solana-fm],coingeckoId:tiny-colony
2EBjqPYGLUExdWwJJRLqtGPawzb2aMjE1wTpUYKhy2UQ,101,BIRB,birb,9,https://arweave.net/qkyn_nVLFuJx1mphiPH5pb5jSnnRc52ATLZXzwmqXGY,[community],coingeckoId:birb-3
JACSU5f2fCsQSCDNz1VX2Se4vmQyj8k5EYigD4RppvGV,101,JOEL,Joel,9,https://nftstorage.link/ipfs/bafkreifmylk4pzymdeshz27ui7h53gjaeiamu4oqs5fhacw66ub6uxcbda,[community],coingeckoId:joel
3bRTivrVsitbmCTGtqwp7hxXPsybkjn4XLNtPsHqa3zR,101,LIKE,Only1 (LIKE),9,https://zbdf6pvmksjpci7njnig2cal2d4smxivlmhuyzdik2otbf5focdq.arweave.net/yEZfPqxUkvEj7UtQbQgL0PkmXRVbD0xkaFadMJelcIc,[old-registry, solana-fm],coingeckoId:only1
E6UU5M1z4CvSAAF99d9wRoXsasWMEXsvHrz3JQRXtm2X,101,DGLN,Dogelana,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/E6UU5M1z4CvSAAF99d9wRoXsasWMEXsvHrz3JQRXtm2X/logo.png,[old-registry, solana-fm],coingeckoId:dogelana
fESbUKjuMY6jzDH9VP8cy4p3pu2q5W2rK2XghVfNseP,101,SOLANA,CatFrogDogShark,6,https://cf-ipfs.com/ipfs/QmVB3D2Cm19FKUL6sKwoGLxYRggwGV56p66gehhAepWewC,[community],null
5SwxhEunuUUcWe4ojybdDwky6dpLxAehNmF4AA71STNh,101,$SWTS,SWEETS,5,https://arweave.net/TIiNLtJtWuC0yxXPXXQpXalXyGaUFp4rT7h8WG5EwH4,[community],coingeckoId:sweets
4pPMX85G5t6M8hoKvdsbRDGbMkXxRg1vefcQ7MVjjMKM,101,Bekele,Nayeb Bekele,6,https://bafkreiaphyug77bsxdnx55jmzppii3ttgaenxykz6kedlgowoun7ha53ku.ipfs.nftstorage.link,[community],null
BQ74oddoJCJKz9W4QaDzLFh1JvLbmXRCvdaC65P7anex,101,SIUUU,crustieno renaldo,6,https://i.ibb.co/wKQYQgX/11.png,[community],null
BYPsjxa3YuZESQz1dKuBw1QSFCSpecsm8nCQhY5xbU1Z,101,NEAR,NEAR (Allbridge from Near),9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/BYPsjxa3YuZESQz1dKuBw1QSFCSpecsm8nCQhY5xbU1Z/logo.png,[old-registry, solana-fm],null
HLwEJQVzs7SvjXuXpBTRHaLp5S6uWoWTUhLjJxBfy1c7,101,LAPTOP,Hunter Biden's Laptop,4,https://arweave.net/X_bM80bdYSZCCW_PaAZFO8JgVsHhq1jBYRUr60yME4o,[community],coingeckoId:hunter-biden-s-laptop
DBAzBUXaLj1qANCseUPZz4sp9F8d2sc78C4vKjhbTGMA,101,SBC,Stable Coin,9,https://brale.xyz/assets/stablecoins/sbc-logo.svg,[community],null
PhiLR4JDZB9z92rYT5xBXKCxmq4pGB1LYjtybii7aiS,101,POVT,Phil Overdrive | Youtube,5,https://raw.githubusercontent.com/PhilOverdrive/Token/main/Logo.png,[community],null
7njsg9BA1xvXX9DNpe5fERHK4zb7MbCHKZ6zsx5k3adr,101,FAM,Family,9,https://dd.dexscreener.com/ds-data/tokens/solana/7njsg9BA1xvXX9DNpe5fERHK4zb7MbCHKZ6zsx5k3adr.png?size=lg&key=188184,[community],coingeckoId:family-2
12mcpYL84oMi8Hiinyjuv2Zq3F47tLLxjw1THLcAdKT2,101,ched,giggleched,6,https://bafybeidbzidjhf5wo2l2dljjgbcozxwafwdgsfjzzmt2zwcketodzzqdfa.ipfs.cf-ipfs.com/,[community],coingeckoId:giggleched
3mp1MN5v7zdGXTvvcC9zUMoszMrh9pNdaCDkAQKc7Fec,101,SPEND,SolSpend,5,https://bafkreic4r56jg7fvkthkfzmmfy2z6ypfltqgowjvs44ghf32nh2nz77tva.ipfs.nftstorage.link/,[community],coingeckoId:solspend
2VYVwrwSNM8WxbFdPU4KQpZUB9FWCenFFoDqvpHQ7rZE,101,CUFF,Jail Cat,6,https://ipfs.io/ipfs/QmPt7Jdh3JMVVdehGq2cnLN8mEqNnByThcuSadmuoYcSzt,[community],coingeckoId:jail-cat
HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw,101,PIP,PIP,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw/logo.svg,[old-registry, solana-fm],coingeckoId:pip
FACTQhZBfRzC7A76antnpAoZtiwYmUfdAN8wz7e8rxC5,101,srenBTC-9,Saber Wrapped renBTC (9 decimals),9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/FACTQhZBfRzC7A76antnpAoZtiwYmUfdAN8wz7e8rxC5/icon.png,[old-registry],null
55qMv1HtV8fqRjnFwDb9yDi9tBCeV8xwfgrPKgiJk5DN,101,MVP,MAGA VP (Wormhole),8,https://i.imgur.com/cFpN7lL.png,[community],coingeckoId:maga-vp
F9mv7XXbrXZb1sP2JUoswbCB3WHQM4QGMFDTVfnRZMnP,101,FRA,France Coin,6,https://ipfs.io/ipfs/QmUL5LYoepWExyeNzhbPLQSTuECcLnNmXqD1n4TTM7bubg,[community],coingeckoId:france-coin
9cMWa1wuWcio3vgEpiFg7PqKbcoafuUw5sLYFkXJ2J8M,101,clARB,Cloned Arbitrum,8,https://markets.clone.so/images/assets/on-arb.svg,[community],coingeckoId:clone-protocol-clarb
6DNSN2BJsaPFdFFc1zP37kkeNe4Usc1Sqkzr9C9vPWcU,101,TBTC,Threshold Bitcoin,8,https://raw.githubusercontent.com/wormhole-foundation/wormhole-token-list/main/assets/TBTC_wh.png,[wormhole, community],coingeckoId:tbtc
HB2pjBPuquh1XGEVC1GCKepdh4daoJnkJiHFmaorfBWu,101,Milady,Milady,9,https://bafkreiancqnp4k3varzynj4xuaigl3674r7ok4rkgwherzwkwqyevq23mi.ipfs.nftstorage.link,[community],null
AxaTJdRuuc3626FtPWdQCMcWPH6yzgxXKWbFCZN3TMgy,101,ASV,Asvoria,9,https://bafybeiap2jgce7xki7m6ei2ctkkdwczxgllo3gnueia63c6aipbka3opmu.ipfs.nftstorage.link/asvoria.png,[community, token-2022],null
7ZCm8WBN9aLa3o47SoYctU6iLdj7wkGG5SV2hE5CgtD5,101,ELON,Dogelon (Portal),4,https://raw.githubusercontent.com/wormhole-foundation/wormhole-token-list/main/assets/ELON_wh.png,[wormhole, community],coingeckoId:dogelon-mars
sio28ienC3iABUKJFzkikHknbR3xyhjzhJE34tipyDP,101,SWOLE,SWOLE,9,https://ipfs.io/ipfs/Qmf4Sb9NetKYYUAVGryfAxRXZcLdzkxEpKmoxjV5EvNz9N,[community],null
FtgGSFADXBtroxq8VCausXRr2of47QBf5AS1NtZCu4GD,101,BRZ,BRZ,4,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/FtgGSFADXBtroxq8VCausXRr2of47QBf5AS1NtZCu4GD/logo.png,[old-registry, solana-fm],coingeckoId:brz
69SEPKGCzFzJLoSawb3xPfcqnZdiVm21Xu28AWZB5pzk,101,JIZZLORD,JizzLord,6,https://raw.githubusercontent.com/Terminator0611/Jizz/main/jizzlord.png,[community],null
BAy5FmGzFwcVcZq1yXaDvF1mEAChF3MPtBLrUMBsnLN9,101,LSP,Lambo Space Princess,6,https://cf-ipfs.com/ipfs/QmawB8QaHKMCe8myQbkM15FmsZ1YzCnLnPWPHEN6GAB8a6,[community],null
Cj2NAxiDDVvY79PLBdVQK3F3bjoHp7hvZv4kLL1vgtV3,101,MADx,Mad Lads,2,https://creator-hub-prod.s3.us-east-2.amazonaws.com/mad_lads_pfp_1682211343777.png,[community],null
Fpc2tnmme78kjsttyuSjfUfgB14vk15a3P13P9zZYvov,101,YUGE,YUGE COIN,6,https://bafkreiawhwcqtxdim7guin2pyepbbgsivkphgq4w24gbnvcwpp7z2aj2cq.ipfs.nftstorage.link/,[community],null
CmSryDa4mnDYUicq7qSESsTKAdgBP26jSYcg8zavVoJd,101,GM,GM Solana,7,https://cdn.jsdelivr.net/gh/brendanhernou/gm/GMSolana.jpg,[old-registry, solana-fm],null
wo1zgt8rfrYpvdVi4nidoj1SYfcR4pQx69bmNv2JLhQ,101,EGG,JustAnEgg,9,https://bafkreia6ogaqdzbirdorm2mekm25svpd3szrxf7lzdlpn344mysahecd2a.ipfs.nftstorage.link,[community],coingeckoId:justanegg-2
BANXbTpN8U2cU41FjPxe2Ti37PiT5cCxLUKDQZuJeMMR,101,BANX,Banx,9,https://arweave.net/5QRitQGPVjPwpjt43Qe_WISmys4dWwLMqQqQDT0oshg,[community],coingeckoId:banx
GS1VjXDZmDFsiqzBFYoACgRQBmXYuvdPJ88NQcXxg3qM,101,SAMOWIF,samo wif hat,6,https://bafybeigf4vhdjusff3au3piubpdiz2xq5lya67vt3ofp4afg5sfl3wweoe.ipfs.nftstorage.link,[community],null
HYWB4HkyfDSA1i4t4cQaK9cvLHG4nQBRzGX9tzmEmgDr,101,JURDEN,Jurden Peeturdson,6,https://bafybeihfqmvynbetxlwxxbc6rbypbkzohfgbkqqyohyds6fgjiyropsi6e.ipfs.cf-ipfs.com/,[community],null
GgzJWhQWTpv2VHqvJnx5uEWQzNkfQSncDEWUdgQk4fvh,101,JIN,Jinpeng,9,https://ipfs.io/ipfs/Qmf31Z7fTrzr7XQYAYstDhixZoG9ePWDJQCqev2JEfWUDS,[community],null
PouWaap6bHZv1oT7T7rzRgQHTBD4nsWQRHGbB5hfDA6,101,POU,POU,6,https://bafkreibhyfedw4nxarux6eewzsk2mg7ofe6uklqq3hojzyuu2pgornv42q.ipfs.nftstorage.link,[community],coingeckoId:pou
AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB,101,GST,GST,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB/logo.png,[old-registry, solana-fm],coingeckoId:green-satoshi-token
HCpyiCXvziKByTGoQMLUmooAWBkCLvZmzB9D6TyPdACR,101,QDOT,QDOT,8,https://www.arweave.net/qyhe_8Lmd82_NWRwxdfPX0fm_CItn18KXV1Skp-x6N0?ext=jpg,[old-registry],null
3zE4Qmh9hrC4inHynT3aSRzHcWhnxPCHLeN9WWqvoRVz,101,RRR,Race Raiders Rewards,9,https://arweave.net/SH106hrChudKjQ_c6e6yd0tsGUbFIScv2LL6Dp-LDiI,[community],null
CDJWUqTcYTVAKXAVXoQZFes5JUFc7owSeq7eMQcDSbo5,101,renBTC,renBTC,8,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/CDJWUqTcYTVAKXAVXoQZFes5JUFc7owSeq7eMQcDSbo5/logo.png,[old-registry],null
seedEDBqu63tJ7PFqvcbwvThrYUkQeqT6NLf81kLibs,101,SEEDED,Seeded Network,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/seedEDBqu63tJ7PFqvcbwvThrYUkQeqT6NLf81kLibs/logo.png,[old-registry, solana-fm],coingeckoId:seeded-network
PUhuAtMHsKavMTwZsLaDeKy2jb7ciETHJP7rhbKLJGY,101,USN,USN (Allbridge from Near),9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/PUhuAtMHsKavMTwZsLaDeKy2jb7ciETHJP7rhbKLJGY/logo.png,[old-registry],null
xABfKiG2KCHi6keTeLycW1iK7B52wJmchSWXu3YrsDp,101,DONK,DONK,5,https://arweave.net/yu68b5mpxYjDqL990DEL9b_ri9E8TX-o27E1PS9W6II,[community],coingeckoId:donk
2HeykdKjzHKGm2LKHw8pDYwjKPiFEoXAz74dirhUgQvq,101,SAO,Sator,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/2HeykdKjzHKGm2LKHw8pDYwjKPiFEoXAz74dirhUgQvq/Sator_Logo.png,[old-registry, solana-fm],coingeckoId:sator
7EW2NTuQFYKVxF3WTA1L1v62pxB7RFYmVC7veGxNDFis,101,SONIC,Sonic Sniper,6,https://gateway.irys.xyz/4YjV9mHRSR89u80wMQm2-7cjvMsEJx47UyZE_JdZy-k,[community],coingeckoId:sonic-sniper-bot
F47vvwFYuLioQsqEVAjqdY6Yihc8wVRiUcfHGcBR9XUs,101,ELGATO,el gato,6,https://dd.dexscreener.com/ds-data/tokens/solana/F47vvwFYuLioQsqEVAjqdY6Yihc8wVRiUcfHGcBR9XUs.png,[community],coingeckoId:el-gato
3boRKAxWR6weV6kufr9ykdLcm9cL5q2p469tCqeCAnHy,101,NIGI,Nigi,6,https://bafybeigymdqageaw2wzmjtdquhsqjycysmzulh7yhtmzxvmgo6jpewuucu.ipfs.dweb.link,[community],coingeckoId:nigi
8PMHT4swUMtBzgHnh5U564N5sjPSiUz2cjEQzFnnP1Fo,101,ROPE,Rope Token,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/8PMHT4swUMtBzgHnh5U564N5sjPSiUz2cjEQzFnnP1Fo/logo.svg,[old-registry, solana-fm],coingeckoId:rope-token
4Njvi3928U3figEF5tf8xvjLC5GqUN33oe4XTJNe7xXC,101,T,Threshold Network Token,8,https://raw.githubusercontent.com/wormhole-foundation/wormhole-token-list/main/assets/T_wh.png,[wormhole],null
3tS6fbLh2P8tzxXuqCiHZpZhsxJpmrR3Xb9psmypnp69,101,pepe,pepecoin on SOL,9,https://i.imgur.com/XzaFkn5.jpg,[community],coingeckoId:pepecoin-on-sol
CAPYD6Lrm7bTZ6C7t7JvSxvpEcfKQ9YNB7kUjh6p6XBN,101,CAPY,Capybara,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/CAPYD6Lrm7bTZ6C7t7JvSxvpEcfKQ9YNB7kUjh6p6XBN/logo.png,[old-registry, solana-fm],coingeckoId:capybara
H7ed7UgcLp3ax4X1CQ5WuWDn6d1pprfMMYiv5ejwLWWU,101,CHONKY,CHONKY,6,https://f4xsxwnaxid37ojcze5qpc7p3ydfaj5dhynszhcjseeizelsa4mq.arweave.net/Ly8r2aC6B7-5Isk7B4vv3gZQJ6M-GyycSZEIjJFyBxk,[community],coingeckoId:chonky
JCqsyVajfHBGjNWNmLT6Cfx1Vn9f3mRibtNSdUsVRWS5,101,WOOOO,Enrique Flair,6,https://ipfs.io/ipfs/QmPjCNqjV8kEqzXp3wWhzDeN32iU9corqgXedPrcAjmvrx,[community],null
GPyzPHuFFGvN4yWWixt6TYUtDG49gfMdFFi2iniTmCkh,101,CHILI,CHILI,2,https://iili.io/H5O87JS.png,[community, solana-fm],coingeckoId:chili
9iQBkyLKtqRXvb6ARGvQydt1LYgGcTtVe3PTDpWhdPze,101,UNVAXSPERM,Unvaxxed Sperm,6,https://cf-ipfs.com/ipfs/QmbW2tns5aWQyvz8DZgVPt3WzWq5DRyoUNjcArKodLScZj,[community],coingeckoId:unvaxxed-sperm-2
AEUT5uFm1D575FVCoQd5Yq891FJEqkncZUbBFoFcAhTV,101,sUSDT-9,Saber Wrapped USDT (9 decimals),9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/AEUT5uFm1D575FVCoQd5Yq891FJEqkncZUbBFoFcAhTV/icon.png,[old-registry],null
aYZPYgohjK6LYM8o1v6pnr3ZinhuRzSHd6TRDVDUBkK,101,BTL,BitLegacy Token,8,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/aYZPYgohjK6LYM8o1v6pnr3ZinhuRzSHd6TRDVDUBkK/logo.png,[old-registry],null
BHSTv1nsz57fsXZzcsYWXhEygyqAaQu63DUJd3Rcp5Jo,101,BHST,Bit Harvest Studio Token,9,https://gitlab.com/bitharveststudio/bhs_governance/-/raw/main/Luna-token.png,[community],null
32gaR4rn9JyzoDVwMzZ5j3NgcHc5RQhMSJby55FFKnq3,101,RIBBET,RIBBET,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/32gaR4rn9JyzoDVwMzZ5j3NgcHc5RQhMSJby55FFKnq3/logo.png,[old-registry, solana-fm],null
CREAMpdDimXxj2zTCwP5wMEtba4NYaKCrTBEQTSKtqHe,101,CREAMY,Creamy,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/CREAMpdDimXxj2zTCwP5wMEtba4NYaKCrTBEQTSKtqHe/logo.png,[old-registry, solana-fm],coingeckoId:creamy
AK87oZM8ovFU14bq8mu4ufi5zsCPDbqqVvh5b6WHbUdL,101,$TIPS,Just The Tip,9,https://justthetipvip.com/wp-content/uploads/2024/02/comp-header.png,[community, token-2022],coingeckoId:just-the-tip
4q5UBXJxE91BZKX548qhU8i5QBWvZdXzS3RZwfTgLQda,101,N2H4,Hydrazine,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/4q5UBXJxE91BZKX548qhU8i5QBWvZdXzS3RZwfTgLQda/logo.png,[old-registry, solana-fm],null
GHtLF7drbYXGTHX73uSxqPKkJUzDqcBNe2M9fzjJzr3j,101,STSHIP,StarShip🚀,8,https://gateway.irys.xyz/JUL1T_9NFtLEDZGtY-4pKopYplV7bszLhp5pCl2fKzc,[community],coingeckoId:starship-4
sRLY3migNrkC1HLgqotpvi66qGkdNedqPZ9TJpAQhyh,101,sRLY,sRLY (Rally Solana),9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/RLYv2ubRMDLcGG2UyvPmnPmkfuQTsMbg4Jtygc7dmnq/logo.png,[old-registry, solana-fm],null
LiLyT885cG9xZKYQk9x6VWMzmcui4ueV9J1uzPDDajY,101,LILY,Solily Protocol Coin,6,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/LiLyT885cG9xZKYQk9x6VWMzmcui4ueV9J1uzPDDajY/logo.png,[old-registry, solana-fm],null
ACeWC77UeW2DBZMe7YBsuXoxLvk4dHMnPzneApau1Au6,101,AI,Any Inu (Wormhole),8,https://raw.githubusercontent.com/anyinu/MediaAssets/849ced29c7614ad8193661e7faa8eaece31eb313/ailogo.png,[community],coingeckoId:any-inu
AT79ReYU9XtHUTF5vM6Q4oa9K8w7918Fp5SU7G1MDMQY,101,SPDR,SpiderSwap,9,https://arweave.net/PAVQPYRQzq2g4O2X7hDzOniW4aBE9PJ19U56MRVpIfA,[community],coingeckoId:spiderswap
ATRLuHph8dxnPny4WSNW7fxkhbeivBrtWbY6BfB4xpLj,101,ATR,Artrade Token,9,https://artrade.app/logo.png,[community],coingeckoId:artrade
BqVHWpwUDgMik5gbTciFfozadpE2oZth5bxCDrgbDt52,101,OPOS,Only Possible On Solana,9,https://arweave.net/k8uU2yLoYwL4zTBZ-TO-7bs6hgtLNaHhzP4FLUMuaS0,[community],coingeckoId:only-possible-on-solana
DATiwd3NsbaRArGvmaFcFpc9jF8qciN7Fj4jRHAFUHFA,101,$DAT,dats dat,9,https://shdw-drive.genesysgo.net/6zCgv4kJK2fyfexvXacePi5umYqFTCgN4nWjyqcpFgpY/token-logo.png,[community],null
43N5UGr3mnfhJFzpBPNM7ZdnobghiYBtHTaQfZQv65mh,101,MILEI,MILEI,6,https://bafybeih5bduxtxzzear7ysgxoyqdnlkaj6qvbxdfcbp5azs7jlbfulfnty.ipfs.cf-ipfs.com,[community],coingeckoId:milei-solana
H1aN3vcvB68eaFPbMkoAss3vnfi4AhP5C2dpnrZzdBc7,101,MYRA,Myra,9,https://bafkreieakw6eo745t2l46h2lii3n4sych5jl4v4ldumngslnjph53r6m5y.ipfs.nftstorage.link,[community],coingeckoId:myra
GJgHsc1HU4ibmzW6oWQr8L2RRT95ATc1BoNuLkp94AwU,101,WBS,White Boy Summer,9,https://bafkreidj6mokshjwyykli4zxn74ah4o6udof5hyrqehopcn2z6vjdq6puu.ipfs.nftstorage.link,[community],coingeckoId:white-boy-summer
JDwzFSxcUvLubUb9xAuuZNvh4bbcEJcuM9TezpmRHVWF,101,doodoo,DooDoo (Wormhole),8,https://nftstorage.link/ipfs/bafybeidyutrgtbcw2oxfajdty7kyd3slwqbxval2itdfingeop4324cdjy,[community],coingeckoId:doodoo
SENBBKVCM7homnf5RX9zqpf1GFe935hnbU4uVzY1Y6M,101,SNTR,Sentre,9,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/SENBBKVCM7homnf5RX9zqpf1GFe935hnbU4uVzY1Y6M/logo.png,[old-registry],coingeckoId:sentre
poLisWXnNRwC6oBu1vHiuKQzFjGL4XDSu4g9qjz9qVk,101,POLIS,Star Atlas DAO,8,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/poLisWXnNRwC6oBu1vHiuKQzFjGL4XDSu4g9qjz9qVk/logo.png,[old-registry, solana-fm],coingeckoId:star-atlas-dao
